customer_id,customer_name,age,gender,related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure
3470,Catherina-Ricca,54,Female,56,Recruiting Manager,Health,Affluent Customer,Yes,6
3471,Brita-Afonso,68,Female,95,Quality Engineer,IT,High Net Worth,Yes,8
3472,Dionysus-McCarlie,44,Male,10,VP Marketing,Retail,Affluent Customer,Yes,18
3474,Justinian-Crowhurst,42,Male,93,Assistant Manager,Manufacturing,Mass Customer,No,14
3475,Correna-Goldsberry,36,Female,12,Director of Sales,Retail,Affluent Customer,No,3
3477,Jaquelin-Leek,25,Female,90,Senior Developer,Financial Services,Affluent Customer,Yes,7
3478,Hartwell-Schach,35,Male,54,Quality Control Specialist,Health,Mass Customer,No,17
3481,Haley-Dessent,24,Male,37,Systems Administrator IV,Manufacturing,High Net Worth,No,4
3482,Roch-Rilston,21,Female,71,Clinical Specialist,Health,Affluent Customer,Yes,2
3483,Emlyn-Burnel,65,Male,19,Senior Sales Associate,Health,High Net Worth,Yes,15
3484,Hedi-Mowday,45,Female,10,Information Systems Manager,Financial Services,High Net Worth,Yes,20
3485,Berthe-Ludwell,40,Female,11,Account Representative II,Financial Services,High Net Worth,Yes,9
3486,Reece-Crewther,65,Male,67,Business Systems Development Analyst,Manufacturing,Mass Customer,No,18
3487,Amalee-Sanderson,44,Female,4,Analyst Programmer,Health,High Net Worth,No,18
3488,Cristobal-Whitrod,46,Male,63,Speech Pathologist,Manufacturing,Mass Customer,Yes,9
3489,Margo-Fletcher,52,Female,90,Help Desk Operator,Argiculture,Mass Customer,Yes,9
3490,Taylor-Dutchburn,41,Male,45,VP Product Management,Financial Services,High Net Worth,No,14
3491,Leanna-Cromb,45,Female,69,Business Systems Development Analyst,Financial Services,Affluent Customer,No,10
3492,Urbanus-Redding,55,Male,83,Civil Engineer,Manufacturing,Mass Customer,No,19
3493,Jeffie-Eakly,57,Male,30,Research Assistant I,Health,High Net Worth,No,18
3494,Robers-Richen,22,Male,72,Account Representative IV,Argiculture,High Net Worth,No,1
3495,Constantine-Frissell,34,Female,57,Programmer III,Financial Services,High Net Worth,No,8
3496,Danya-Burnyeat,35,Male,99,Editor,Manufacturing,Mass Customer,Yes,19
3497,Thia-O'Day,35,Female,73,Administrative Assistant IV,Manufacturing,Affluent Customer,Yes,18
3501,Kayla-Alentyev,51,Female,63,Operator,Telecommunications,Mass Customer,Yes,18
3502,Wilfrid-Cleaves,24,Male,5,Senior Sales Associate,Retail,High Net Worth,Yes,3
3503,Tootsie-Rafter,42,Female,53,Financial Advisor,Financial Services,Affluent Customer,Yes,10
3504,Keriann-Perdue,58,Female,39,Business Systems Development Analyst,Manufacturing,Mass Customer,Yes,6
3506,Mercy-Donisi,46,Female,19,Web Designer I,Financial Services,Mass Customer,No,15
3507,Christoph-Greatreax,66,Male,70,Physical Therapy Assistant,Financial Services,Mass Customer,No,5
3508,Malvin-Marre,35,Male,89,Pharmacist,Health,Mass Customer,No,5
3509,Janine-Hesey,43,Female,85,Pharmacist,Health,Mass Customer,Yes,15
3511,Willem-Spraging,54,Male,23,Food Chemist,Health,Affluent Customer,No,10
3512,Vladimir-Abramowsky,27,Male,68,VP Accounting,Financial Services,Mass Customer,Yes,8
3515,Leelah-Pynner,46,Female,11,Staff Scientist,Telecommunications,High Net Worth,Yes,18
3518,Magdaia-Beardwell,41,Female,45,Biostatistician I,IT,Mass Customer,Yes,8
3519,Aldus-Kenningley,43,Male,16,Software Consultant,Manufacturing,Mass Customer,Yes,11
3520,Travis-Kaszper,58,Male,41,Research Nurse,Health,Mass Customer,Yes,16
3522,Lorri-Byrth,32,Female,73,Cost Accountant,Financial Services,High Net Worth,Yes,11
3524,Waiter-Piscopello,47,Male,38,Design Engineer,Financial Services,Mass Customer,Yes,18
3526,Pail-Iacopini,43,Male,84,General Manager,Telecommunications,High Net Worth,Yes,13
3527,Kiley-Scotson,43,Female,77,Senior Cost Accountant,Financial Services,High Net Worth,No,18
3528,Eliot-Scammell,57,Male,69,Internal Auditor,Manufacturing,Mass Customer,Yes,7
3529,Austine-Kinny,61,Female,37,Structural Analysis Engineer,IT,High Net Worth,Yes,16
3531,Shannah-Pountain,52,Female,4,Marketing Manager,Retail,Affluent Customer,Yes,11
3532,May-Birch,31,Female,27,Media Manager I,Health,High Net Worth,Yes,7
3534,Kacie-Stanbrooke,46,Female,92,Associate Professor,Manufacturing,Affluent Customer,Yes,3
3535,Bren-Dabbes,27,Female,8,Technical Writer,Manufacturing,High Net Worth,No,6
3536,Laurence-Aulsford,53,Male,46,Professor,Retail,Affluent Customer,No,18
3537,Sholom-Pavlasek,24,Male,1,Graphic Designer,Financial Services,Mass Customer,No,4
3538,Kerby-Nassie,44,Male,19,Marketing Manager,Health,Mass Customer,No,8
3542,Perl-Suddaby,46,Female,23,Financial Analyst,Financial Services,Mass Customer,No,10
3543,Shanie-Zahor,34,Female,15,Food Chemist,Health,High Net Worth,Yes,21
3546,Hally-Pollie,38,Female,91,GIS Technical Architect,Manufacturing,Affluent Customer,Yes,9
3547,Ganny-Dwerryhouse,46,Male,19,Senior Financial Analyst,Financial Services,Affluent Customer,No,8
3549,Jodee-Macewan,55,Female,0,Sales Representative,Retail,Mass Customer,No,7
3550,Daisey-Britto,33,Female,50,Environmental Tech,Retail,Mass Customer,Yes,16
3551,Zed-Douris,59,Male,37,Pharmacist,Health,Mass Customer,Yes,8
3552,Ebeneser-Lowde,29,Male,33,Internal Auditor,Retail,Affluent Customer,Yes,9
3553,Dietrich-Geggie,46,Male,97,Graphic Designer,Health,Mass Customer,No,10
3554,Briggs-Mower,43,Male,34,GIS Technical Architect,IT,Mass Customer,Yes,16
3556,Larina-Gheeorghie,24,Female,38,Senior Developer,Manufacturing,High Net Worth,No,3
3559,Farra-Bails,36,Female,80,Assistant Media Planner,Entertainment,High Net Worth,Yes,17
3560,Gav-Bonin,41,Male,98,Structural Analysis Engineer,Retail,Mass Customer,Yes,7
3561,Emelda-Allbones,53,Female,15,Help Desk Operator,Financial Services,Mass Customer,Yes,5
3566,Bram-Pheasant,45,Male,96,Social Worker,Health,Affluent Customer,Yes,10
3567,Eileen-Ilchenko,41,Female,17,Nurse,Financial Services,Affluent Customer,Yes,14
3568,Berthe-Griniov,66,Female,13,Nurse,Retail,Affluent Customer,No,5
3571,Othilia-Metcalf,45,Female,9,Senior Sales Associate,Property,Mass Customer,Yes,3
3572,Willis-Tilston,35,Male,54,Sales Representative,Retail,Affluent Customer,Yes,2
3573,Mab-Dwyer,25,Female,68,Accounting Assistant I,Manufacturing,Mass Customer,Yes,3
3574,Eileen-Eland,30,Female,33,Clinical Specialist,Health,Mass Customer,No,6
3575,Kandace-Desesquelle,48,Female,82,Administrative Assistant I,IT,Affluent Customer,Yes,13
3577,Fowler-Scotsbrook,57,Male,29,Staff Scientist,Retail,High Net Worth,No,10
3578,Dorella-Sineath,65,Female,57,Staff Accountant IV,Property,Mass Customer,No,12
3579,Rachel-Somes,34,Female,32,Software Test Engineer III,Health,High Net Worth,No,20
3580,Roby-Samson,49,Female,61,Occupational Therapist,Health,Mass Customer,No,10
3582,Beryle-Qusklay,60,Female,66,Media Manager II,Property,Mass Customer,No,17
3583,Josselyn-Mathey,56,Female,71,Assistant Professor,Retail,Affluent Customer,No,5
3586,Abby-Brownstein,42,Female,79,Registered Nurse,Health,Affluent Customer,No,10
3588,Henrie-Beadman,60,Female,15,Web Developer III,Health,Affluent Customer,Yes,18
3589,Nalani-Dummer,59,Female,73,Computer Systems Analyst II,Health,High Net Worth,No,17
3591,Dwight-Kinsey,43,Male,15,Accountant III,Financial Services,Mass Customer,No,10
3593,Carry-Abercromby,25,Female,71,Legal Assistant,Retail,Mass Customer,No,5
3594,Gustavo-Juschka,35,Male,45,Marketing Assistant,Manufacturing,Mass Customer,No,18
3595,Timi-Huson,46,Female,81,Software Consultant,Retail,Mass Customer,No,6
3596,Christi-Gilluley,43,Female,57,Executive Secretary,Retail,Mass Customer,No,20
3598,Penny-McKirdy,27,Male,72,Computer Systems Analyst III,Manufacturing,Affluent Customer,Yes,5
3601,Fanya-Gethyn,45,Female,85,Junior Executive,IT,Mass Customer,No,18
3602,Alicea-Scamwell,33,Female,23,Account Coordinator,Health,Mass Customer,No,12
3603,Cale-Yaneev,67,Male,90,Sales Representative,Retail,Mass Customer,Yes,14
3604,Findlay-Lubman,50,Male,3,VP Quality Control,Health,High Net Worth,Yes,9
3607,Troy-Blaydes,20,Male,99,Clinical Specialist,Health,Mass Customer,No,1
3608,Conway-Surgen,48,Male,86,Nurse Practicioner,Argiculture,High Net Worth,No,8
3609,Chicky-Butterfield,24,Male,69,Marketing Manager,Manufacturing,Mass Customer,No,4
3610,Erl-Markel,34,Male,1,Graphic Designer,Financial Services,High Net Worth,Yes,16
3613,Fairfax-Pummery,49,Male,27,Budget/Accounting Analyst II,Health,Mass Customer,Yes,9
3614,Berkie-Gimber,60,Male,59,Environmental Specialist,Retail,Affluent Customer,Yes,18
3615,Junia-Napton,43,Female,63,Safety Technician II,IT,Mass Customer,Yes,8
3616,Vale-Dagnan,20,Male,42,Product Engineer,Property,High Net Worth,No,2
3617,Jessa-Milnthorpe,31,Female,11,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,3
3618,Evyn-Rouby,55,Male,2,Statistician IV,Retail,Affluent Customer,Yes,19
3620,Gerry-Ackhurst,30,Male,21,Computer Systems Analyst II,Retail,Mass Customer,No,5
3621,Umeko-Hearfield,46,Female,13,Developer IV,Health,High Net Worth,No,15
3622,Anetta-Brosenius,38,Female,84,Compensation Analyst,Financial Services,Mass Customer,No,2
3623,Oren-Barwack,37,Male,56,Senior Quality Engineer,Manufacturing,Affluent Customer,Yes,15
3625,Cammie-Rubinfeld,68,Female,24,VP Marketing,Manufacturing,High Net Worth,Yes,18
3626,Cora-Hince,43,Female,86,Senior Cost Accountant,Financial Services,Mass Customer,Yes,12
3627,Loren-Pischof,60,Male,92,Teacher,Health,High Net Worth,Yes,14
3628,Sharron-Gaynes,47,Female,47,Financial Advisor,Financial Services,Mass Customer,Yes,14
3629,Vale-Starcks,45,Female,17,Editor,Health,High Net Worth,No,22
3630,Jeni-Heymes,43,Female,16,Tax Accountant,Property,Affluent Customer,Yes,8
3631,Mignonne-Barwood,59,Female,76,Project Manager,IT,High Net Worth,Yes,16
3633,Donavon-Ainsby,38,Male,32,Biostatistician III,Health,Mass Customer,No,5
3636,Trudi-Bickerstasse,51,Female,42,Director of Sales,Financial Services,Mass Customer,Yes,18
3638,Fifi-Dorrins,25,Female,73,Associate Professor,Manufacturing,Mass Customer,No,6
3639,Megan-Perrygo,47,Female,49,Food Chemist,Health,High Net Worth,No,15
3641,Wolfie-Hoyes,46,Male,78,Civil Engineer,Manufacturing,Affluent Customer,No,12
3644,Peder-Frotton,53,Male,13,Physical Therapy Assistant,Financial Services,High Net Worth,Yes,17
3645,Cozmo-Rylstone,60,Male,47,Structural Analysis Engineer,Manufacturing,High Net Worth,No,14
3646,Allene-Pauly,40,Female,0,Social Worker,Health,Mass Customer,No,4
3648,Tracie-Bartolomeoni,67,Female,82,Paralegal,Financial Services,Mass Customer,No,5
3649,Jayne-Gawthrope,44,Female,66,Office Assistant II,Property,Mass Customer,Yes,12
3650,Darrelle-Rosas,22,Female,85,Office Assistant I,IT,Mass Customer,Yes,2
3652,Aldrich-Camble,66,Male,20,Nurse,Health,High Net Worth,Yes,17
3659,Farra-Catto,44,Female,76,VP Sales,Financial Services,High Net Worth,No,10
3660,Gradeigh-Hothersall,40,Male,99,Administrative Assistant IV,Financial Services,Mass Customer,No,7
3661,Tadeas-Shitliff,56,Male,34,Research Associate,Manufacturing,Mass Customer,Yes,7
3662,Pippo-Cator,43,Male,79,Community Outreach Specialist,Retail,Mass Customer,No,15
3664,Faina-Czaja,31,Female,5,Software Test Engineer I,Manufacturing,Mass Customer,Yes,7
3665,Toma-Klaaasen,32,Female,19,Dental Hygienist,Health,Mass Customer,No,6
3666,Mathew-Marousek,64,Male,56,Statistician II,Health,High Net Worth,No,10
3667,Nettie-Goghin,38,Female,3,Graphic Designer,Retail,Mass Customer,Yes,8
3668,Katlin-Ragsdale,66,Female,79,Desktop Support Technician,Property,Mass Customer,Yes,6
3669,Maynard-Isaq,44,Male,11,Design Engineer,Manufacturing,Affluent Customer,No,18
3674,Rodger-Gores,22,Male,59,Tax Accountant,Property,Mass Customer,No,3
3675,Samuele-Heller,22,Male,88,Analog Circuit Design manager,Property,Affluent Customer,Yes,1
3676,Derk-Willingale,56,Male,27,Health Coach I,Health,Affluent Customer,No,11
3677,Bartel-Fonteyne,35,Male,3,Senior Financial Analyst,Financial Services,Mass Customer,Yes,20
3678,Tonya-Worthington,52,Female,52,Engineer IV,Manufacturing,Mass Customer,No,19
3680,Sawyere-Onele,38,Male,17,Accountant I,Retail,High Net Worth,No,3
3681,Doll-Benedicto,59,Female,90,Community Outreach Specialist,Property,Mass Customer,Yes,20
3682,Dukie-Asson,43,Male,94,GIS Technical Architect,Financial Services,Mass Customer,Yes,11
3684,Jeffie-Mortell,47,Male,13,Food Chemist,Health,High Net Worth,Yes,4
3685,Solomon-Ruffles,32,Male,86,Human Resources Manager,Financial Services,Affluent Customer,Yes,16
3687,Jessie-Wards,50,Male,84,Software Engineer III,Manufacturing,Mass Customer,Yes,14
3688,Fritz-Le Merchant,27,Male,87,General Manager,IT,Affluent Customer,Yes,5
3690,Sheela-Nutton,64,Female,86,Chemical Engineer,Manufacturing,Mass Customer,No,17
3691,Mathew-Seid,48,Male,73,Environmental Tech,Retail,Affluent Customer,No,11
3695,Lem-Clamp,43,Male,33,Account Coordinator,Entertainment,Affluent Customer,Yes,3
3696,Orlan-Dunning,59,Male,27,Senior Financial Analyst,Financial Services,High Net Worth,No,15
3698,Devon-Baudic,26,Female,49,Geological Engineer,Manufacturing,Mass Customer,No,4
3699,Lillian-Somerfield,31,Female,40,Recruiting Manager,Manufacturing,Mass Customer,No,5
3700,Lazar-Restall,50,Male,64,Associate Professor,Entertainment,Mass Customer,No,19
3702,Floyd-Meharry,28,Male,74,Biostatistician IV,Health,Mass Customer,No,10
3703,Kelvin-Oldford,48,Male,37,Teacher,Property,Affluent Customer,No,9
3704,Haslett-Ropars,46,Male,54,Health Coach III,Health,High Net Worth,Yes,6
3706,Darby-Jellett,55,Male,20,Assistant Professor,Argiculture,Affluent Customer,Yes,10
3707,Marten-Posnette,28,Male,10,Senior Editor,Retail,Mass Customer,Yes,4
3708,Lois-Laskey,58,Female,72,Cost Accountant,Financial Services,Mass Customer,No,19
3709,Lilly-Roubay,66,Female,31,GIS Technical Architect,Health,Mass Customer,No,8
3711,Ellene-Scinelli,60,Female,61,Associate Professor,Manufacturing,Affluent Customer,Yes,9
3712,Esmeralda-Klousner,64,Female,22,Recruiting Manager,Financial Services,Mass Customer,No,19
3714,Lemuel-Gerram,59,Male,83,VP Sales,Manufacturing,Mass Customer,No,6
3715,Willow-Rusbridge,47,Female,19,Computer Systems Analyst I,Argiculture,High Net Worth,Yes,10
3717,Arlin-Woollacott,63,Male,88,Senior Financial Analyst,Financial Services,Mass Customer,Yes,18
3719,Dorette-Attridge,65,Female,26,Sales Representative,Retail,Mass Customer,No,6
3721,Merrili-Potticary,27,Female,84,Senior Quality Engineer,Financial Services,Mass Customer,Yes,7
3723,Justine-Pirt,28,Female,31,Accountant II,Financial Services,High Net Worth,No,7
3726,Ange-Austick,45,Female,36,GIS Technical Architect,Property,Mass Customer,No,19
3728,Chanda-Garmons,35,Female,27,Technical Writer,Property,Affluent Customer,Yes,21
3729,Armand-McNish,61,Male,6,Financial Analyst,Financial Services,Mass Customer,No,19
3730,Joann-Clemson,61,Female,85,Junior Executive,Manufacturing,Affluent Customer,No,6
3732,Shawn-De Hooge,29,Female,47,Research Associate,Manufacturing,Mass Customer,No,2
3734,Trixi-Wickes,44,Female,46,Help Desk Technician,Manufacturing,Mass Customer,No,21
3735,Cchaddie-Heffron,60,Male,91,Senior Quality Engineer,Entertainment,Mass Customer,No,15
3736,Charles-Brounfield,29,Male,64,Senior Developer,Argiculture,Mass Customer,Yes,10
3737,Elyssa-De Witt,40,Female,86,Design Engineer,Manufacturing,Affluent Customer,No,8
3738,Lucila-Smalls,62,Female,19,Professor,Financial Services,High Net Worth,Yes,19
3739,Gates-Nelthorpe,30,Female,59,Environmental Tech,IT,High Net Worth,No,5
3740,Rania-Poulter,42,Female,82,Dental Hygienist,Health,Mass Customer,No,8
3742,Veda-Faill,60,Female,79,Editor,Property,High Net Worth,Yes,16
3743,Riki-Aimable,35,Female,85,Tax Accountant,Property,Mass Customer,No,22
3745,Randy-Duligall,44,Female,90,Dental Hygienist,Health,Mass Customer,Yes,20
3747,Valerye-Yukhtin,31,Female,8,Web Developer IV,Manufacturing,Mass Customer,Yes,10
3750,Yanaton-Beacom,49,Male,78,Chemical Engineer,Manufacturing,Affluent Customer,Yes,6
3752,Peta-Nunes Nabarro,60,Female,67,Administrative Assistant I,Argiculture,Affluent Customer,Yes,16
3753,Ebony-Peagrim,24,Female,16,Office Assistant II,Manufacturing,Mass Customer,No,3
3755,Stephen-Garnar,27,Male,38,Chief Design Engineer,Financial Services,High Net Worth,Yes,7
3758,Naomi-Whiles,62,Female,71,Recruiting Manager,Telecommunications,Mass Customer,Yes,12
3759,Sue-Batstone,26,Female,68,Programmer IV,Property,Mass Customer,Yes,4
3761,Zarla-Seyers,48,Female,87,Biostatistician II,Telecommunications,Mass Customer,Yes,13
3764,Nonie-Newson,64,Female,29,Cost Accountant,Financial Services,Mass Customer,Yes,15
3765,Bobbe-Lomaz,58,Female,20,Automation Specialist IV,Property,Mass Customer,No,18
3766,Marcos-Algar,51,Male,47,Desktop Support Technician,Financial Services,Mass Customer,Yes,19
3768,Christina-Grevatt,50,Female,44,Senior Financial Analyst,Financial Services,Mass Customer,Yes,14
3769,Kerry-Wooldridge,28,Male,40,Desktop Support Technician,Health,High Net Worth,Yes,5
3770,Caddric-Ruddiforth,33,Male,54,Legal Assistant,Argiculture,Mass Customer,No,17
3771,Pippy-Matysiak,47,Female,78,Electrical Engineer,Manufacturing,Mass Customer,No,17
3772,Anselma-Rennie,22,Female,45,Physical Therapy Assistant,Manufacturing,Mass Customer,Yes,2
3774,Elizabeth-Christy,23,Female,38,Statistician I,Property,High Net Worth,No,2
3776,Kennie-Baszniak,44,Male,46,Recruiter,Retail,Mass Customer,Yes,19
3777,Letty-Giacobelli,52,Female,13,Cost Accountant,Financial Services,High Net Worth,Yes,6
3778,Ilaire-Redborn,50,Male,99,Dental Hygienist,Health,High Net Worth,No,10
3780,Mitchel-Bellefant,28,Male,10,Desktop Support Technician,Financial Services,High Net Worth,No,8
3781,Karalee-Hosten,60,Female,30,Graphic Designer,Retail,Mass Customer,Yes,12
3782,Elijah-Drillot,48,Male,12,Environmental Specialist,Financial Services,Mass Customer,No,11
3783,Eachelle-Girardey,47,Female,61,Compensation Analyst,Financial Services,Mass Customer,No,7
3785,Fernande-Jahan,52,Female,93,Compensation Analyst,Financial Services,Affluent Customer,No,14
3787,Mariejeanne-Kelling,56,Female,1,Systems Administrator III,Manufacturing,High Net Worth,No,6
3788,Wilie-Glanton,59,Female,73,Environmental Specialist,Financial Services,Mass Customer,No,18
3789,Conn-Westberg,65,Male,52,Civil Engineer,Manufacturing,Mass Customer,Yes,6
3791,Bertrand-Sissons,28,Male,17,Quality Control Specialist,Health,Affluent Customer,No,6
3792,Ingunna-Loxston,45,Female,81,VP Marketing,Financial Services,Affluent Customer,Yes,5
3795,Taylor-Dollimore,65,Male,88,Systems Administrator III,Argiculture,High Net Worth,Yes,5
3796,Morgen-Sieghart,56,Male,51,Paralegal,Financial Services,Mass Customer,Yes,9
3797,Kriste-Oldall,42,Female,76,Occupational Therapist,Health,Affluent Customer,Yes,4
3799,Violetta-Monnery,50,Female,94,Tax Accountant,Property,High Net Worth,No,18
3801,Auberta-Andrault,50,Female,76,Research Nurse,Health,Mass Customer,Yes,17
3802,Leila-Elcombe,51,Female,9,Chief Design Engineer,Telecommunications,High Net Worth,Yes,5
3803,Josepha-Finder,60,Female,54,Dental Hygienist,Health,Mass Customer,Yes,11
3805,Margaret-McSperrin,44,Female,52,Software Test Engineer II,Property,Affluent Customer,No,4
3807,Bibby-Goman,45,Female,73,Analyst Programmer,Retail,Mass Customer,No,21
3808,Cal-Wilber,52,Male,66,Recruiting Manager,Manufacturing,Mass Customer,Yes,11
3809,Angelita-Itzcovichch,66,Female,44,VP Quality Control,Manufacturing,Affluent Customer,No,11
3810,Cacilie-Grimoldby,47,Female,22,Food Chemist,Health,Affluent Customer,No,5
3812,Sophie-Druhan,44,Female,91,VP Product Management,Retail,Mass Customer,Yes,12
